date,time,station_name,num_bikes_available,num_docks_available,bikes_rented,bikes_returned
2024-10-04,23:52:22,W 56 St & 8 Ave,8,34,1,0
2024-10-04,23:52:22,W 45 St & 8 Ave,14,45,0,0
2024-10-04,23:52:22,8 Ave & W 31 St,53,33,0,0
2024-10-04,23:52:22,Central Park S & 6 Ave,24,43,1,0
2024-10-04,23:52:22,W 43 St & 6 Ave,1,57,0,0
2024-10-04,23:52:22,8 Ave & W 52 St,17,8,1,0
2024-10-04,23:52:22,9 Ave & W 39 St,31,0,0,0
2024-10-04,23:52:22,W 42 St & 8 Ave,33,5,2,0
2024-10-04,23:52:22,W 49 St & 8 Ave,43,20,0,0
2024-10-04,23:52:22,W 41 St & 8 Ave,93,3,2,0
2024-10-04,23:52:22,W 40 St & 7 Ave,26,16,1,0
2024-10-04,23:52:22,7 Ave & W 55 St,4,55,1,0
2024-10-04,23:52:22,W 44 St & 5 Ave,1,63,1,0
2024-10-04,23:52:22,W 43 St & 10 Ave,42,63,0,1
2024-10-04,23:52:22,W 51 St & Rockefeller Plaza,1,47,0,0
2024-10-04,23:52:22,W 56 St & 6 Ave,5,45,0,0
2024-10-04,23:52:22,Broadway & W 58 St,2,71,0,0
2024-10-04,23:52:22,Broadway & W 36 St,39,35,0,0
2024-10-04,23:52:22,W 37 St & 5 Ave,6,51,0,0
2024-10-04,23:52:22,8 Ave & W 38 St,42,13,0,3
2024-10-04,23:52:22,E 41 St & Madison Ave (SE corner),0,90,0,0
2024-10-04,23:52:22,6 Ave & W 34 St,36,18,3,0
2024-10-04,23:52:22,W 42 St & Dyer Ave,19,6,0,0
2024-10-04,23:52:22,W 50 St & 10 Ave,33,12,0,0
2024-10-04,23:52:22,Broadway & W 56 St,76,38,0,0
2024-10-04,23:52:22,W 52 St & 6 Ave,9,48,3,0
2024-10-04,23:52:22,W 37 St & Broadway,4,78,0,0
2024-10-04,23:52:22,6 Ave & W 33 St,0,0,0,0
2024-10-04,23:52:22,E 43 St & Madison Ave,3,47,0,0
2024-10-04,23:52:22,Broadway & W 51 St,2,75,0,1
2024-10-04,23:52:22,W 31 St & 7 Ave,31,45,0,0
2024-10-04,23:52:22,W 55 St & 6 Ave,5,69,0,0
2024-10-04,23:52:22,W 36 St & 9 Ave,14,26,0,0
2024-10-04,23:52:22,E 39 St & Lexington Ave,4,45,1,0
2024-10-04,23:52:22,W 51 St & 6 Ave,1,72,0,0
2024-10-04,23:52:22,W 30 St & 8 Ave,41,20,0,1
2024-10-04,23:52:22,W 47 St & 9 Ave,37,10,0,1
2024-10-04,23:52:22,7 Ave & Central Park South,3,70,0,0
2024-10-04,23:52:22,W 54 St & 6 Ave,1,60,0,0
2024-10-04,23:52:22,6 Ave & W 45 St,0,62,1,0
2024-10-04,23:52:22,E 40 St & 5 Ave,1,86,0,0
2024-10-04,23:52:22,W 42 St & 6 Ave,7,40,0,0
2024-10-04,23:52:22,W 52 St & 11 Ave,21,26,0,0
2024-10-04,23:52:22,W 47 St & 10 Ave,28,2,1,0
2024-10-04,23:52:22,9 Ave & W 45 St,18,7,0,0
2024-10-04,23:52:22,W 53 St & 10 Ave,8,14,0,0
2024-10-04,23:52:22,W 36 St & 7 Ave,6,29,0,0
2024-10-04,23:52:22,W 48 St &  Rockefeller Plaza,0,55,0,0
2024-10-04,23:52:22,Broadway & W 37 St,32,22,0,0
2024-10-04,23:57:23,Broadway & W 53 St,3,78,0,0
2024-10-04,23:57:23,W 35 St & 8 Ave,13,43,1,0
2024-10-04,23:57:23,Broadway & W 48 St,8,80,0,0
2024-10-04,23:57:23,Broadway & W 41 St,2,52,0,0
2024-10-04,23:57:23,Broadway & W 38 St,2,64,0,0
2024-10-04,23:57:23,8 Ave & W 49 St,5,51,3,0
2024-10-04,23:57:23,W 52 St & 5 Ave,4,54,0,0
2024-10-04,23:57:23,E 35 St & Madison Ave,7,37,0,0
2024-10-04,23:57:23,E 48 St & 5 Ave,0,58,0,0
2024-10-04,23:57:23,W 54 St & 9 Ave,19,19,0,0
2024-10-04,23:57:23,W 47 St & 6 Ave,0,56,0,0
2024-10-04,23:57:23,E 40 St & Park Ave,0,122,1,0
2024-10-04,23:57:23,W 50 St & 9 Ave,21,6,0,1
2024-10-04,23:57:23,8 Ave & W 31 St,53,33,0,0
2024-10-04,23:57:23,W 43 St & 6 Ave,1,57,0,0
2024-10-04,23:57:23,Central Park S & 6 Ave,27,39,0,3
2024-10-04,23:57:23,W 56 St & 8 Ave,7,35,1,0
2024-10-04,23:57:23,W 41 St & 8 Ave,93,2,0,0
2024-10-04,23:57:23,W 44 St & 5 Ave,3,61,0,2
2024-10-04,23:57:23,8 Ave & W 52 St,13,12,4,0
2024-10-04,23:57:23,W 42 St & 8 Ave,32,4,1,0
2024-10-04,23:57:23,W 43 St & 10 Ave,43,62,0,1
2024-10-04,23:57:23,9 Ave & W 39 St,30,1,1,0
2024-10-04,23:57:23,7 Ave & W 55 St,5,55,0,1
2024-10-04,23:57:23,W 45 St & 8 Ave,13,45,1,0
2024-10-04,23:57:23,W 49 St & 8 Ave,42,21,1,0
2024-10-04,23:57:23,W 40 St & 7 Ave,25,17,1,0
2024-10-04,23:57:23,W 56 St & 6 Ave,5,45,0,0
2024-10-04,23:57:23,W 37 St & Broadway,4,78,0,0
2024-10-04,23:57:23,W 42 St & Dyer Ave,19,6,0,0
2024-10-04,23:57:23,Broadway & W 56 St,76,38,0,0
2024-10-04,23:57:23,W 52 St & 6 Ave,9,48,0,0
2024-10-04,23:57:23,Broadway & W 58 St,2,71,0,0
2024-10-04,23:57:23,W 51 St & Rockefeller Plaza,1,47,0,0
2024-10-04,23:57:23,Broadway & W 36 St,39,35,0,0
2024-10-04,23:57:23,W 50 St & 10 Ave,33,11,0,0
2024-10-04,23:57:23,8 Ave & W 38 St,42,13,0,0
2024-10-04,23:57:23,6 Ave & W 34 St,37,18,0,1
2024-10-04,23:57:23,W 37 St & 5 Ave,6,51,0,0
2024-10-04,23:57:23,E 41 St & Madison Ave (SE corner),0,90,0,0
2024-10-04,23:57:23,7 Ave & Central Park South,3,70,0,0
2024-10-04,23:57:23,6 Ave & W 33 St,0,0,0,0
2024-10-04,23:57:23,W 30 St & 8 Ave,41,20,0,0
2024-10-04,23:57:23,W 51 St & 6 Ave,1,72,0,0
2024-10-04,23:57:23,W 47 St & 9 Ave,36,12,1,0
2024-10-04,23:57:23,W 47 St & 10 Ave,27,3,1,0
2024-10-04,23:57:23,E 39 St & Lexington Ave,4,45,0,0
2024-10-04,23:57:23,W 42 St & 6 Ave,6,41,1,0
2024-10-04,23:57:23,6 Ave & W 45 St,1,62,0,1
2024-10-04,23:57:23,W 55 St & 6 Ave,5,69,0,0
2024-10-04,23:57:23,W 36 St & 9 Ave,15,25,0,1
2024-10-04,23:57:23,W 54 St & 6 Ave,1,60,0,0
2024-10-04,23:57:23,E 43 St & Madison Ave,3,47,0,0
2024-10-04,23:57:23,W 52 St & 11 Ave,22,25,0,1
2024-10-04,23:57:23,W 31 St & 7 Ave,30,46,1,0
2024-10-04,23:57:23,Broadway & W 51 St,2,75,0,0
2024-10-04,23:57:23,E 40 St & 5 Ave,0,87,1,0
2024-10-04,23:57:23,Broadway & W 37 St,32,22,0,0
2024-10-04,23:57:23,W 48 St &  Rockefeller Plaza,0,55,0,0
2024-10-04,23:57:23,W 53 St & 10 Ave,10,12,0,2
2024-10-04,23:57:23,9 Ave & W 45 St,18,7,0,0
2024-10-04,23:57:23,W 36 St & 7 Ave,6,29,0,0
2024-10-05,00:02:24,E 40 St & Park Ave,0,122,0,0
2024-10-05,00:02:24,W 35 St & 8 Ave,13,43,0,0
2024-10-05,00:02:24,Broadway & W 48 St,7,81,1,0
2024-10-05,00:02:24,Broadway & W 38 St,3,63,0,1
2024-10-05,00:02:24,E 48 St & 5 Ave,0,58,0,0
2024-10-05,00:02:24,W 52 St & 5 Ave,4,54,0,0
2024-10-05,00:02:24,E 35 St & Madison Ave,6,38,1,0
2024-10-05,00:02:24,W 47 St & 6 Ave,0,56,0,0
2024-10-05,00:02:24,8 Ave & W 49 St,3,53,2,0
2024-10-05,00:02:24,Broadway & W 53 St,3,78,0,0
2024-10-05,00:02:24,W 54 St & 9 Ave,19,19,0,0
2024-10-05,00:02:24,Broadway & W 41 St,2,52,0,0
2024-10-05,00:02:24,W 50 St & 9 Ave,21,5,0,0
2024-10-05,00:02:24,W 56 St & 8 Ave,7,35,0,0
2024-10-05,00:02:24,W 45 St & 8 Ave,14,45,0,1
2024-10-05,00:02:24,8 Ave & W 31 St,51,35,2,0
2024-10-05,00:02:24,Central Park S & 6 Ave,25,41,2,0
2024-10-05,00:02:24,W 41 St & 8 Ave,93,2,0,0
2024-10-05,00:02:24,8 Ave & W 52 St,13,12,0,0
2024-10-05,00:02:24,W 43 St & 6 Ave,1,57,0,0
2024-10-05,00:02:24,W 42 St & 8 Ave,35,2,0,3
2024-10-05,00:02:24,W 40 St & 7 Ave,24,18,1,0
2024-10-05,00:02:24,9 Ave & W 39 St,30,1,0,0
2024-10-05,00:02:24,7 Ave & W 55 St,5,55,0,0
2024-10-05,00:02:24,W 44 St & 5 Ave,2,62,1,0
2024-10-05,00:02:24,W 49 St & 8 Ave,42,21,0,0
2024-10-05,00:02:24,W 43 St & 10 Ave,42,63,1,0
2024-10-05,00:02:24,W 51 St & Rockefeller Plaza,1,47,0,0
2024-10-05,00:02:24,W 37 St & 5 Ave,4,53,2,0
2024-10-05,00:02:24,Broadway & W 36 St,37,37,2,0
2024-10-05,00:02:24,Broadway & W 56 St,76,38,0,0
2024-10-05,00:02:24,W 50 St & 10 Ave,33,12,0,0
2024-10-05,00:02:24,W 52 St & 6 Ave,9,48,0,0
2024-10-05,00:02:24,W 56 St & 6 Ave,5,45,0,0
2024-10-05,00:02:24,E 41 St & Madison Ave (SE corner),0,90,0,0
2024-10-05,00:02:24,W 37 St & Broadway,4,78,0,0
2024-10-05,00:02:24,Broadway & W 58 St,2,71,0,0
2024-10-05,00:02:24,W 42 St & Dyer Ave,20,5,0,1
2024-10-05,00:02:24,6 Ave & W 34 St,37,17,0,0
2024-10-05,00:02:24,8 Ave & W 38 St,43,12,0,1
2024-10-05,00:02:24,E 43 St & Madison Ave,3,47,0,0
2024-10-05,00:02:24,W 47 St & 10 Ave,27,3,0,0
2024-10-05,00:02:24,W 31 St & 7 Ave,28,48,2,0
2024-10-05,00:02:24,Broadway & W 51 St,2,75,0,0
2024-10-05,00:02:24,W 47 St & 9 Ave,36,12,0,0
2024-10-05,00:02:24,W 52 St & 11 Ave,23,25,0,1
2024-10-05,00:02:24,7 Ave & Central Park South,3,70,0,0
2024-10-05,00:02:24,W 36 St & 9 Ave,14,26,1,0
2024-10-05,00:02:24,W 55 St & 6 Ave,5,69,0,0
2024-10-05,00:02:24,E 40 St & 5 Ave,0,87,0,0
2024-10-05,00:02:24,6 Ave & W 45 St,1,62,0,0
2024-10-05,00:02:24,W 54 St & 6 Ave,1,60,0,0
2024-10-05,00:02:24,W 51 St & 6 Ave,1,72,0,0
2024-10-05,00:02:24,W 30 St & 8 Ave,41,20,0,0
2024-10-05,00:02:24,E 39 St & Lexington Ave,4,45,0,0
2024-10-05,00:02:24,6 Ave & W 33 St,0,0,0,0
2024-10-05,00:02:24,W 42 St & 6 Ave,5,42,1,0
2024-10-05,00:02:24,W 53 St & 10 Ave,10,12,0,0
2024-10-05,00:02:24,W 36 St & 7 Ave,6,29,0,0
2024-10-05,00:02:24,W 48 St &  Rockefeller Plaza,0,55,0,0
2024-10-05,00:02:24,Broadway & W 37 St,32,22,0,0
2024-10-05,00:02:24,9 Ave & W 45 St,17,7,1,0
2024-10-05,00:07:26,Broadway & W 53 St,3,78,0,0
2024-10-05,00:07:26,W 35 St & 8 Ave,13,43,0,0
2024-10-05,00:07:26,Broadway & W 48 St,8,80,0,1
2024-10-05,00:07:26,Broadway & W 41 St,0,54,2,0
2024-10-05,00:07:26,E 40 St & Park Ave,0,122,0,0
2024-10-05,00:07:26,8 Ave & W 49 St,4,52,0,1
2024-10-05,00:07:26,Broadway & W 38 St,3,63,0,0
2024-10-05,00:07:26,W 52 St & 5 Ave,4,54,0,0
2024-10-05,00:07:26,E 48 St & 5 Ave,2,56,0,2
2024-10-05,00:07:26,E 35 St & Madison Ave,7,37,0,1
2024-10-05,00:07:26,W 54 St & 9 Ave,18,21,1,0
2024-10-05,00:07:26,W 47 St & 6 Ave,0,56,0,0
2024-10-05,00:07:26,W 50 St & 9 Ave,22,5,0,1
2024-10-05,00:07:26,W 43 St & 6 Ave,1,57,0,0
2024-10-05,00:07:26,W 41 St & 8 Ave,94,1,0,1
2024-10-05,00:07:26,8 Ave & W 52 St,13,12,0,0
2024-10-05,00:07:26,W 43 St & 10 Ave,45,60,0,3
2024-10-05,00:07:26,W 56 St & 8 Ave,7,35,0,0
2024-10-05,00:07:26,Central Park S & 6 Ave,23,43,2,0
2024-10-05,00:07:26,W 42 St & 8 Ave,35,3,0,0
2024-10-05,00:07:26,W 49 St & 8 Ave,42,21,0,0
2024-10-05,00:07:26,8 Ave & W 31 St,51,35,0,0
2024-10-05,00:07:26,W 44 St & 5 Ave,2,62,0,0
2024-10-05,00:07:26,7 Ave & W 55 St,5,55,0,0
2024-10-05,00:07:26,W 40 St & 7 Ave,24,18,0,0
2024-10-05,00:07:26,W 45 St & 8 Ave,15,44,0,1
2024-10-05,00:07:26,9 Ave & W 39 St,30,1,0,0
2024-10-05,00:07:26,W 56 St & 6 Ave,5,45,0,0
2024-10-05,00:07:26,W 50 St & 10 Ave,33,12,0,0
2024-10-05,00:07:26,W 42 St & Dyer Ave,18,7,2,0
2024-10-05,00:07:26,Broadway & W 56 St,75,37,1,0
2024-10-05,00:07:26,Broadway & W 58 St,3,70,0,1
2024-10-05,00:07:26,W 51 St & Rockefeller Plaza,1,47,0,0
2024-10-05,00:07:26,Broadway & W 36 St,37,37,0,0
2024-10-05,00:07:26,8 Ave & W 38 St,42,13,1,0
2024-10-05,00:07:26,W 37 St & Broadway,5,77,0,1
2024-10-05,00:07:26,W 37 St & 5 Ave,5,53,0,1
2024-10-05,00:07:26,6 Ave & W 34 St,39,16,0,2
2024-10-05,00:07:26,E 41 St & Madison Ave (SE corner),0,90,0,0
2024-10-05,00:07:26,W 52 St & 6 Ave,9,48,0,0
2024-10-05,00:07:26,6 Ave & W 33 St,0,0,0,0
2024-10-05,00:07:26,E 39 St & Lexington Ave,4,45,0,0
2024-10-05,00:07:26,W 42 St & 6 Ave,5,42,0,0
2024-10-05,00:07:26,W 54 St & 6 Ave,1,60,0,0
2024-10-05,00:07:26,W 51 St & 6 Ave,1,72,0,0
2024-10-05,00:07:26,W 47 St & 9 Ave,36,12,0,0
2024-10-05,00:07:26,W 36 St & 9 Ave,14,26,0,0
2024-10-05,00:07:26,7 Ave & Central Park South,3,70,0,0
2024-10-05,00:07:26,W 30 St & 8 Ave,41,20,0,0
2024-10-05,00:07:26,W 47 St & 10 Ave,26,4,1,0
2024-10-05,00:07:26,W 55 St & 6 Ave,5,69,0,0
2024-10-05,00:07:26,W 52 St & 11 Ave,23,25,0,0
2024-10-05,00:07:26,E 43 St & Madison Ave,3,47,0,0
2024-10-05,00:07:26,W 31 St & 7 Ave,28,48,0,0
2024-10-05,00:07:26,E 40 St & 5 Ave,0,87,0,0
2024-10-05,00:07:26,Broadway & W 51 St,1,76,1,0
2024-10-05,00:07:26,6 Ave & W 45 St,1,62,0,0
2024-10-05,00:07:26,Broadway & W 37 St,32,22,0,0
2024-10-05,00:07:26,W 36 St & 7 Ave,6,29,0,0
2024-10-05,00:07:26,W 48 St &  Rockefeller Plaza,0,55,0,0
2024-10-05,00:07:26,9 Ave & W 45 St,19,6,0,2
2024-10-05,00:07:26,W 53 St & 10 Ave,10,12,0,0
2024-10-05,00:12:28,E 40 St & Park Ave,0,122,0,0
2024-10-05,00:12:28,Broadway & W 41 St,0,54,0,0
2024-10-05,00:12:28,Broadway & W 48 St,8,80,0,0
2024-10-05,00:12:28,Broadway & W 38 St,3,63,0,0
2024-10-05,00:12:28,E 48 St & 5 Ave,3,55,0,1
2024-10-05,00:12:28,W 47 St & 6 Ave,3,56,0,3
2024-10-05,00:12:28,8 Ave & W 49 St,4,52,0,0
2024-10-05,00:12:28,E 35 St & Madison Ave,7,37,0,0
2024-10-05,00:12:28,W 35 St & 8 Ave,13,43,0,0
2024-10-05,00:12:28,W 50 St & 9 Ave,21,6,1,0
2024-10-05,00:12:28,W 52 St & 5 Ave,4,54,0,0
2024-10-05,00:12:28,W 54 St & 9 Ave,17,21,1,0
2024-10-05,00:12:28,Broadway & W 53 St,4,77,0,1
2024-10-05,00:12:28,W 45 St & 8 Ave,14,45,1,0
2024-10-05,00:12:28,W 49 St & 8 Ave,42,21,0,0
2024-10-05,00:12:28,W 56 St & 8 Ave,8,34,0,1
2024-10-05,00:12:28,8 Ave & W 31 St,50,36,1,0
2024-10-05,00:12:28,Central Park S & 6 Ave,23,43,0,0
2024-10-05,00:12:28,W 43 St & 6 Ave,1,57,0,0
2024-10-05,00:12:28,W 41 St & 8 Ave,93,2,1,0
2024-10-05,00:12:28,8 Ave & W 52 St,12,11,1,0
2024-10-05,00:12:28,W 42 St & 8 Ave,35,3,0,0
2024-10-05,00:12:28,7 Ave & W 55 St,5,54,0,0
2024-10-05,00:12:28,W 40 St & 7 Ave,24,18,0,0
2024-10-05,00:12:28,W 44 St & 5 Ave,2,62,0,0
2024-10-05,00:12:28,9 Ave & W 39 St,27,4,3,0
2024-10-05,00:12:28,W 43 St & 10 Ave,44,60,1,0
2024-10-05,00:12:28,W 52 St & 6 Ave,9,48,0,0
2024-10-05,00:12:28,W 51 St & Rockefeller Plaza,1,47,0,0
2024-10-05,00:12:28,Broadway & W 36 St,37,37,0,0
2024-10-05,00:12:28,E 41 St & Madison Ave (SE corner),0,90,0,0
2024-10-05,00:12:28,W 42 St & Dyer Ave,18,7,0,0
2024-10-05,00:12:28,6 Ave & W 34 St,38,16,1,0
2024-10-05,00:12:28,W 37 St & 5 Ave,5,55,0,0
2024-10-05,00:12:28,W 37 St & Broadway,5,77,0,0
2024-10-05,00:12:28,W 56 St & 6 Ave,5,45,0,0
2024-10-05,00:12:28,Broadway & W 58 St,4,69,0,1
2024-10-05,00:12:28,8 Ave & W 38 St,43,12,0,1
2024-10-05,00:12:28,Broadway & W 56 St,76,37,0,1
2024-10-05,00:12:28,W 50 St & 10 Ave,33,12,0,0
2024-10-05,00:12:28,6 Ave & W 33 St,0,0,0,0
2024-10-05,00:12:28,E 40 St & 5 Ave,0,87,0,0
2024-10-05,00:12:28,W 36 St & 9 Ave,13,27,1,0
2024-10-05,00:12:28,W 55 St & 6 Ave,5,69,0,0
2024-10-05,00:12:28,7 Ave & Central Park South,3,70,0,0
2024-10-05,00:12:28,E 43 St & Madison Ave,2,48,1,0
2024-10-05,00:12:28,W 52 St & 11 Ave,23,25,0,0
2024-10-05,00:12:28,W 42 St & 6 Ave,5,42,0,0
2024-10-05,00:12:28,W 31 St & 7 Ave,29,47,0,1
2024-10-05,00:12:28,Broadway & W 51 St,1,76,0,0
2024-10-05,00:12:28,6 Ave & W 45 St,2,61,0,1
2024-10-05,00:12:28,W 54 St & 6 Ave,1,60,0,0
2024-10-05,00:12:28,W 51 St & 6 Ave,1,72,0,0
2024-10-05,00:12:28,E 39 St & Lexington Ave,4,45,0,0
2024-10-05,00:12:28,W 30 St & 8 Ave,40,21,1,0
2024-10-05,00:12:28,W 47 St & 9 Ave,35,13,1,0
2024-10-05,00:12:28,W 47 St & 10 Ave,28,5,0,2
2024-10-05,00:12:28,W 36 St & 7 Ave,6,29,0,0
2024-10-05,00:12:28,W 48 St &  Rockefeller Plaza,0,55,0,0
2024-10-05,00:12:28,Broadway & W 37 St,32,22,0,0
2024-10-05,00:12:28,W 53 St & 10 Ave,10,12,0,0
2024-10-05,00:12:28,9 Ave & W 45 St,16,8,3,0
2024-10-05,00:17:28,W 35 St & 8 Ave,13,43,0,0
2024-10-05,00:17:28,W 47 St & 6 Ave,1,58,2,0
2024-10-05,00:17:28,W 50 St & 9 Ave,19,8,2,0
2024-10-05,00:17:28,E 40 St & Park Ave,0,122,0,0
2024-10-05,00:17:28,Broadway & W 41 St,0,54,0,0
2024-10-05,00:17:28,Broadway & W 48 St,7,81,1,0
2024-10-05,00:17:28,Broadway & W 38 St,2,64,1,0
2024-10-05,00:17:28,E 48 St & 5 Ave,2,56,1,0
2024-10-05,00:17:28,E 35 St & Madison Ave,8,36,0,1
2024-10-05,00:17:28,8 Ave & W 49 St,3,52,1,0
2024-10-05,00:17:28,W 52 St & 5 Ave,4,54,0,0
2024-10-05,00:17:28,W 54 St & 9 Ave,17,21,0,0
2024-10-05,00:17:28,Broadway & W 53 St,3,78,1,0
2024-10-05,00:17:28,W 45 St & 8 Ave,14,45,0,0
2024-10-05,00:17:28,Central Park S & 6 Ave,23,43,0,0
2024-10-05,00:17:28,8 Ave & W 31 St,48,37,2,0
2024-10-05,00:17:28,W 41 St & 8 Ave,93,2,0,0
2024-10-05,00:17:28,W 43 St & 6 Ave,1,57,0,0
2024-10-05,00:17:28,W 43 St & 10 Ave,45,60,0,1
2024-10-05,00:17:28,W 42 St & 8 Ave,35,4,0,0
2024-10-05,00:17:28,W 40 St & 7 Ave,24,18,0,0
2024-10-05,00:17:28,W 56 St & 8 Ave,8,33,0,0
2024-10-05,00:17:28,8 Ave & W 52 St,13,12,0,1
2024-10-05,00:17:28,W 49 St & 8 Ave,43,19,0,1
2024-10-05,00:17:28,W 44 St & 5 Ave,2,62,0,0
2024-10-05,00:17:28,9 Ave & W 39 St,26,6,1,0
2024-10-05,00:17:28,7 Ave & W 55 St,7,53,0,2
2024-10-05,00:17:28,W 37 St & Broadway,5,77,0,0
2024-10-05,00:17:28,W 42 St & Dyer Ave,18,7,0,0
2024-10-05,00:17:28,W 50 St & 10 Ave,32,13,1,0
2024-10-05,00:17:28,Broadway & W 58 St,5,68,0,1
2024-10-05,00:17:28,W 52 St & 6 Ave,8,49,1,0
2024-10-05,00:17:28,W 51 St & Rockefeller Plaza,1,47,0,0
2024-10-05,00:17:28,W 56 St & 6 Ave,6,44,0,1
2024-10-05,00:17:28,Broadway & W 36 St,37,37,0,0
2024-10-05,00:17:28,Broadway & W 56 St,76,37,0,0
2024-10-05,00:17:28,8 Ave & W 38 St,41,14,2,0
2024-10-05,00:17:28,E 41 St & Madison Ave (SE corner),0,90,0,0
2024-10-05,00:17:28,W 37 St & 5 Ave,2,58,3,0
2024-10-05,00:17:28,6 Ave & W 34 St,35,21,3,0
2024-10-05,00:17:28,W 55 St & 6 Ave,5,69,0,0
2024-10-05,00:17:28,W 36 St & 9 Ave,13,27,0,0
2024-10-05,00:17:28,7 Ave & Central Park South,3,70,0,0
2024-10-05,00:17:28,6 Ave & W 33 St,0,0,0,0
2024-10-05,00:17:28,W 54 St & 6 Ave,1,60,0,0
2024-10-05,00:17:28,W 30 St & 8 Ave,40,21,0,0
2024-10-05,00:17:28,Broadway & W 51 St,1,76,0,0
2024-10-05,00:17:28,W 47 St & 10 Ave,29,5,0,1
2024-10-05,00:17:28,W 47 St & 9 Ave,35,13,0,0
2024-10-05,00:17:28,W 52 St & 11 Ave,23,25,0,0
2024-10-05,00:17:28,E 40 St & 5 Ave,0,87,0,0
2024-10-05,00:17:28,W 51 St & 6 Ave,1,72,0,0
2024-10-05,00:17:28,E 39 St & Lexington Ave,4,45,0,0
2024-10-05,00:17:28,6 Ave & W 45 St,1,62,1,0
2024-10-05,00:17:28,W 42 St & 6 Ave,5,42,0,0
2024-10-05,00:17:28,E 43 St & Madison Ave,3,47,0,1
2024-10-05,00:17:28,W 31 St & 7 Ave,32,44,0,3
2024-10-05,00:17:28,W 53 St & 10 Ave,10,12,0,0
2024-10-05,00:17:28,Broadway & W 37 St,30,24,2,0
2024-10-05,00:17:28,W 36 St & 7 Ave,6,29,0,0
2024-10-05,00:17:28,W 48 St &  Rockefeller Plaza,3,52,0,3
2024-10-05,00:17:28,9 Ave & W 45 St,16,9,0,0
2024-10-05,00:22:30,E 40 St & Park Ave,0,122,0,0
2024-10-05,00:22:30,Broadway & W 41 St,0,54,0,0
2024-10-05,00:22:30,Broadway & W 38 St,2,64,0,0
2024-10-05,00:22:30,E 48 St & 5 Ave,0,58,2,0
2024-10-05,00:22:30,W 47 St & 6 Ave,0,59,1,0
2024-10-05,00:22:30,Broadway & W 48 St,7,81,0,0
2024-10-05,00:22:30,E 35 St & Madison Ave,8,36,0,0
2024-10-05,00:22:30,W 52 St & 5 Ave,4,54,0,0
2024-10-05,00:22:30,Broadway & W 53 St,6,78,0,3
2024-10-05,00:22:30,W 35 St & 8 Ave,11,45,2,0
2024-10-05,00:22:30,W 50 St & 9 Ave,20,8,0,1
2024-10-05,00:22:30,8 Ave & W 49 St,4,53,0,1
2024-10-05,00:22:30,W 54 St & 9 Ave,17,21,0,0
2024-10-05,00:22:30,W 56 St & 8 Ave,9,33,0,1
2024-10-05,00:22:30,W 45 St & 8 Ave,14,45,0,0
2024-10-05,00:22:30,8 Ave & W 31 St,48,37,0,0
2024-10-05,00:22:30,Central Park S & 6 Ave,23,43,0,0
2024-10-05,00:22:30,W 40 St & 7 Ave,24,18,0,0
2024-10-05,00:22:30,W 43 St & 6 Ave,1,57,0,0
2024-10-05,00:22:30,8 Ave & W 52 St,13,13,0,0
2024-10-05,00:22:30,W 41 St & 8 Ave,92,3,1,0
2024-10-05,00:22:30,9 Ave & W 39 St,24,7,2,0
2024-10-05,00:22:30,W 42 St & 8 Ave,34,4,1,0
2024-10-05,00:22:30,W 49 St & 8 Ave,44,19,0,1
2024-10-05,00:22:30,7 Ave & W 55 St,6,54,1,0
2024-10-05,00:22:30,W 43 St & 10 Ave,45,60,0,0
2024-10-05,00:22:30,W 44 St & 5 Ave,1,63,1,0
2024-10-05,00:22:30,W 37 St & 5 Ave,2,58,0,0
2024-10-05,00:22:30,Broadway & W 58 St,5,68,0,0
2024-10-05,00:22:30,W 51 St & Rockefeller Plaza,1,47,0,0
2024-10-05,00:22:30,6 Ave & W 34 St,35,20,0,0
2024-10-05,00:22:30,W 37 St & Broadway,5,77,0,0
2024-10-05,00:22:30,E 41 St & Madison Ave (SE corner),0,90,0,0
2024-10-05,00:22:30,W 52 St & 6 Ave,8,49,0,0
2024-10-05,00:22:30,W 56 St & 6 Ave,5,45,1,0
2024-10-05,00:22:30,W 42 St & Dyer Ave,18,7,0,0
2024-10-05,00:22:30,8 Ave & W 38 St,42,11,0,1
2024-10-05,00:22:30,Broadway & W 56 St,77,36,0,1
2024-10-05,00:22:30,W 50 St & 10 Ave,32,13,0,0
2024-10-05,00:22:30,Broadway & W 36 St,38,36,0,1
2024-10-05,00:22:30,E 43 St & Madison Ave,2,48,1,0
2024-10-05,00:22:30,Broadway & W 51 St,1,76,0,0
2024-10-05,00:22:30,E 40 St & 5 Ave,0,87,0,0
2024-10-05,00:22:30,W 55 St & 6 Ave,5,69,0,0
2024-10-05,00:22:30,6 Ave & W 45 St,0,63,1,0
2024-10-05,00:22:30,W 52 St & 11 Ave,23,24,0,0
2024-10-05,00:22:30,W 51 St & 6 Ave,1,72,0,0
2024-10-05,00:22:30,W 54 St & 6 Ave,1,60,0,0
2024-10-05,00:22:30,W 42 St & 6 Ave,7,36,0,2
2024-10-05,00:22:30,W 30 St & 8 Ave,40,21,0,0
2024-10-05,00:22:30,W 47 St & 10 Ave,31,3,0,2
2024-10-05,00:22:30,6 Ave & W 33 St,0,0,0,0
2024-10-05,00:22:30,7 Ave & Central Park South,3,70,0,0
2024-10-05,00:22:30,W 31 St & 7 Ave,32,44,0,0
